sample_58.trimmed.R2.v1	16589.0	20006.0	31233.0	39332.0	65362.0	93296.0	146366.0	228865.0	327943.0	493277.0	625580.0	881480.0	1018109.0	1328065.0	1413155.0	1673481.0	1731724.0	1898367.0	1932123.0	2049812.0	4296551.0	75825832.0
sample_59.trimmed.R1.v1	10773.0	12875.0	19090.0	23303.0	36938.0	52905.0	82883.0	129348.0	184764.0	283171.0	365540.0	523447.0	621077.0	825800.0	909424.0	1102571.0	1188674.0	1354104.0	1428955.0	1569768.0	4220488.0	84603810.0
sample_59.trimmed.R2.v1	14522.0	16396.0	21998.0	25879.0	39650.0	55167.0	84745.0	131103.0	186336.0	285463.0	368238.0	527980.0	629391.0	831082.0	915565.0	1112405.0	1198472.0	1364887.0	1448052.0	1620467.0	4037803.0	84634107.0
sample_6.trimmed.R1.v1	7972.0	10032.0	14898.0	18541.0	29254.0	41179.0	62808.0	97217.0	138457.0	207974.0	264217.0	376539.0	441384.0	590710.0	649802.0	790939.0	857025.0	976295.0	1022611.0	1105935.0	2839596.0	61229545.0
sample_6.trimmed.R2.v1	11142.0	12622.0	17120.0	20438.0	30957.0	42576.0	63425.0	98011.0	139071.0	208834.0	264721.0	377151.0	445496.0	590459.0	650459.0	792893.0	857557.0	976114.0	1031116.0	1144365.0	3022074.0	60976329.0
sample_60.trimmed.R1.v1	12933.0	15870.0	24634.0	30505.0	49501.0	71587.0	111158.0	174840.0	252825.0	382296.0	493107.0	709007.0	834035.0	1120003.0	1227917.0	1511646.0	1631874.0	1838353.0	1920560.0	2065895.0	4773092.0	96093457.0
sample_60.trimmed.R2.v1	17133.0	20008.0	28901.0	35126.0	54358.0	76800.0	116188.0	180029.0	259114.0	388658.0	499588.0	715424.0	846625.0	1126906.0	1236845.0	1523244.0	1642372.0	1846784.0	1942186.0	2133419.0	4782310.0	95873077.0
sample_61.trimmed.R1.v1	15444.0	19426.0	28962.0	36530.0	57921.0	82642.0	127386.0	197350.0	286147.0	431478.0	563490.0	799001.0	940790.0	1251957.0	1361574.0	1640267.0	1759909.0	1988113.0	2098440.0	2293465.0	5786050.0	116892850.0
sample_61.trimmed.R2.v1	22617.0	26097.0	35330.0	42913.0	63749.0	89032.0	133076.0	204046.0	293624.0	439111.0	571699.0	807073.0	956183.0	1260089.0	1369802.0	1651348.0	1769843.0	1995017.0	2122534.0	2366938.0	5830756.0	116608315.0
sample_62.trimmed.R1.v1	17194.0	20923.0	31280.0	37992.0	60122.0	83802.0	128382.0	199657.0	287614.0	437966.0	574181.0	827210.0	984124.0	1332759.0	1483353.0	1830642.0	1996254.0	2272052.0	2399642.0	2627714.0	7073924.0	149362590.0
sample_62.trimmed.R2.v1	26588.0	29397.0	38582.0	45184.0	66937.0	89967.0	133278.0	204691.0	292149.0	442770.0	578703.0	831448.0	997485.0	1338416.0	1489149.0	1839746.0	2004873.0	2278790.0	2429151.0	2723703.0	7163161.0	149025209.0
sample_63.trimmed.R1.v1	13381.0	16067.0	23747.0	29563.0	46543.0	64730.0	99777.0	154491.0	218649.0	332773.0	429926.0	622700.0	742538.0	990697.0	1092269.0	1331052.0	1425929.0	1587534.0	1667844.0	1794927.0	4223067.0	81174704.0
sample_63.trimmed.R2.v1	17689.0	20139.0	27425.0	32893.0	49676.0	67765.0	102319.0	156808.0	221790.0	336337.0	433838.0	627093.0	752138.0	996931.0	1099834.0	1341382.0	1436488.0	1598600.0	1690337.0	1856457.0	4196488.0	81020481.0
sample_7.trimmed.R1.v1	12274.0	14491.0	22053.0	26939.0	42466.0	59937.0	91614.0	140804.0	197270.0	295653.0	366863.0	516945.0	592423.0	777365.0	837307.0	1003167.0	1073418.0	1187255.0	1244818.0	1335775.0	3175596.0	59433415.0
sample_7.trimmed.R2.v1	14293.0	16212.0	23178.0	27840.0	42799.0	59917.0	91230.0	140368.0	197661.0	296297.0	368245.0	519312.0	598758.0	781595.0	842900.0	1011246.0	1082144.0	1195342.0	1259467.0	1374015.0	3049510.0	59455519.0
sample_8.trimmed.R1.v1	13213.0	17018.0	27258.0	34798.0	58957.0	85470.0	134681.0	211162.0	302901.0	450886.0	569615.0	785848.0	900445.0	1168000.0	1245332.0	1474434.0	1550541.0	1698557.0	1741138.0	1842610.0	4074756.0	77266406.0
sample_8.trimmed.R2.v1	18694.0	21838.0	31452.0	38630.0	62660.0	88741.0	136838.0	213770.0	305288.0	453597.0	571271.0	787796.0	906782.0	1169649.0	1247905.0	1478480.0	1553279.0	1698557.0	1753715.0	1892320.0	4201121.0	77021643.0
sample_9.trimmed.R1.v1	12494.0	14725.0	19610.0	23555.0	34023.0	45840.0	68508.0	101434.0	144134.0	214875.0	277022.0	394281.0	466218.0	622001.0	685763.0	849668.0	920501.0	1070465.0	1144079.0	1299859.0	4237984.0	95410810.0
sample_9.trimmed.R2.v1	17793.0	19622.0	23928.0	27766.0	37849.0	49320.0	70916.0	103880.0	146602.0	217274.0	279016.0	395387.0	472712.0	622605.0	686934.0	851725.0	922549.0	1071558.0	1158520.0	1355951.0	4281018.0	95244924.0
