"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"SMART","Tryp_SPc","8.00%","2","15","17","3019","7.62e-2","2.83e-1","23.68","8.73e-1","2.83e-1","3.00e-3"
"GOTERM_BP_DIRECT","phosphatidylinositol 3-kinase/protein kinase B signal transduction","8.00%","2","24","20","5659","7.83e-2","3.83e-1","23.58","1.00e+0","3.50e-1","3.13e-3"
"GOTERM_BP_DIRECT","negative regulation of BMP signaling pathway","8.00%","2","24","20","5659","7.83e-2","3.83e-1","23.58","1.00e+0","3.50e-1","3.13e-3"
"GOTERM_MF_DIRECT","copper ion binding","8.00%","2","22","22","5577","7.98e-2","1.00e+0","23.05","9.97e-1","1.00e+0","3.27e-3"
"GOTERM_BP_DIRECT","neural tube closure","8.00%","2","24","21","5659","8.21e-2","3.86e-1","22.46","1.00e+0","3.53e-1","3.45e-3"
"GOTERM_CC_DIRECT","plasma membrane","36.00%","9","25","1153","5845","8.31e-2","4.20e-1","1.82","9.69e-1","3.99e-1","4.29e-2"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 2","8.00%","2","25","21","5763","8.40e-2","2.03e-1","21.95","1.00e+0","2.03e-1","3.61e-3"
"UP_SEQ_FEATURE","DOMAIN:LDL-receptor class A 1","8.00%","2","25","21","5763","8.40e-2","2.03e-1","21.95","1.00e+0","2.03e-1","3.61e-3"
"INTERPRO","NOTCH1_EGF-like","8.00%","2","25","22","6002","8.45e-2","4.11e-1","21.83","1.00e+0","3.96e-1","3.66e-3"
"GOTERM_BP_DIRECT","receptor-mediated endocytosis","8.00%","2","24","22","5659","8.59e-2","3.89e-1","21.44","1.00e+0","3.56e-1","3.78e-3"
"UP_SEQ_FEATURE","MOTIF:SH3-binding","8.00%","2","25","22","5763","8.79e-2","2.10e-1","20.96","1.00e+0","2.10e-1","3.96e-3"
"INTERPRO","6-blade_b-propeller_TolB-like","8.00%","2","25","23","6002","8.82e-2","4.14e-1","20.88","1.00e+0","4.00e-1","3.99e-3"
"GOTERM_CC_DIRECT","brush border membrane","8.00%","2","25","23","5845","9.05e-2","4.20e-1","20.33","9.77e-1","3.99e-1","4.21e-3"
"GOTERM_CC_DIRECT","clathrin-coated pit","8.00%","2","25","25","5845","9.79e-2","4.20e-1","18.70","9.84e-1","3.99e-1","4.96e-3"

