"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_MF_DIRECT","cystathionine beta-synthase activity","0.72%","2","256","2","5577","8.94e-2","1.00e+0","21.79","1.00e+0","1.00e+0","2.10e-3"
"GOTERM_CC_DIRECT","cytoplasmic exosome (RNase complex)","1.08%","3","272","11","5845","8.94e-2","1.00e+0","5.86","1.00e+0","9.89e-1","1.24e-2"
"GOTERM_CC_DIRECT","preribosome, small subunit precursor","1.08%","3","272","11","5845","8.94e-2","1.00e+0","5.86","1.00e+0","9.89e-1","1.24e-2"
"INTERPRO","PRib_PP_synth_CS","0.72%","2","279","2","6002","9.05e-2","1.00e+0","21.51","1.00e+0","1.00e+0","2.15e-3"
"INTERPRO","Prohibitin","0.72%","2","279","2","6002","9.05e-2","1.00e+0","21.51","1.00e+0","1.00e+0","2.15e-3"
"INTERPRO","Rib-P_diPkinase_bac","0.72%","2","279","2","6002","9.05e-2","1.00e+0","21.51","1.00e+0","1.00e+0","2.15e-3"
"INTERPRO","TIF2A","0.72%","2","279","2","6002","9.05e-2","1.00e+0","21.51","1.00e+0","1.00e+0","2.15e-3"
"INTERPRO","Cys_Synth/Cystath_Beta-Synth","0.72%","2","279","2","6002","9.05e-2","1.00e+0","21.51","1.00e+0","1.00e+0","2.15e-3"
"INTERPRO","Cysta_beta_synth","0.72%","2","279","2","6002","9.05e-2","1.00e+0","21.51","1.00e+0","1.00e+0","2.15e-3"
"INTERPRO","PWP2","0.72%","2","279","2","6002","9.05e-2","1.00e+0","21.51","1.00e+0","1.00e+0","2.15e-3"
"INTERPRO","CBS_C","0.72%","2","279","2","6002","9.05e-2","1.00e+0","21.51","1.00e+0","1.00e+0","2.15e-3"
"INTERPRO","EMC6-like","0.72%","2","279","2","6002","9.05e-2","1.00e+0","21.51","1.00e+0","1.00e+0","2.15e-3"
"INTERPRO","P-phosphate_BS","0.72%","2","279","2","6002","9.05e-2","1.00e+0","21.51","1.00e+0","1.00e+0","2.15e-3"
"INTERPRO","RCAF1","0.72%","2","279","2","6002","9.05e-2","1.00e+0","21.51","1.00e+0","1.00e+0","2.15e-3"
"GOTERM_CC_DIRECT","Lsm2-8 complex","0.72%","2","272","2","5845","9.06e-2","1.00e+0","21.49","1.00e+0","9.89e-1","2.16e-3"
"GOTERM_CC_DIRECT","mitochondrial prohibitin complex","0.72%","2","272","2","5845","9.06e-2","1.00e+0","21.49","1.00e+0","9.89e-1","2.16e-3"
"GOTERM_CC_DIRECT","inner mitochondrial membrane protein complex","0.72%","2","272","2","5845","9.06e-2","1.00e+0","21.49","1.00e+0","9.89e-1","2.16e-3"
"GOTERM_BP_DIRECT","ribonucleoside monophosphate biosynthetic process","0.72%","2","264","2","5659","9.08e-2","1.00e+0","21.44","1.00e+0","1.00e+0","2.17e-3"
"GOTERM_BP_DIRECT","cellular response to radiation","0.72%","2","264","2","5659","9.08e-2","1.00e+0","21.44","1.00e+0","1.00e+0","2.17e-3"
"GOTERM_BP_DIRECT","cysteine biosynthetic process from serine","0.72%","2","264","2","5659","9.08e-2","1.00e+0","21.44","1.00e+0","1.00e+0","2.17e-3"
"GOTERM_BP_DIRECT","cellular response to oxygen levels","0.72%","2","264","2","5659","9.08e-2","1.00e+0","21.44","1.00e+0","1.00e+0","2.17e-3"
"GOTERM_BP_DIRECT","regulation of nitric oxide mediated signal transduction","0.72%","2","264","2","5659","9.08e-2","1.00e+0","21.44","1.00e+0","1.00e+0","2.17e-3"
"GOTERM_BP_DIRECT","cardiac muscle hypertrophy","0.72%","2","264","2","5659","9.08e-2","1.00e+0","21.44","1.00e+0","1.00e+0","2.17e-3"
"UP_KW_MOLECULAR_FUNCTION","Muscle protein","1.08%","3","187","11","3890","9.42e-2","1.00e+0","5.67","9.96e-1","1.00e+0","1.35e-2"
"UP_SEQ_FEATURE","REPEAT:WD 1","4.30%","12","260","157","5763","9.46e-2","1.00e+0","1.69","1.00e+0","1.00e+0","5.05e-2"
"UP_SEQ_FEATURE","REPEAT:WD 2","4.30%","12","260","157","5763","9.46e-2","1.00e+0","1.69","1.00e+0","1.00e+0","5.05e-2"
"INTERPRO","RNA_helicase_DEAD_Q_motif","1.43%","4","279","24","6002","9.72e-2","1.00e+0","3.59","1.00e+0","1.00e+0","2.33e-2"
"KEGG_PATHWAY","Parathyroid hormone synthesis, secretion and action","0.72%","2","140","2","2776","9.77e-2","1.00e+0","19.83","1.00e+0","1.00e+0","2.53e-3"
"KEGG_PATHWAY","Relaxin signaling pathway","0.72%","2","140","2","2776","9.77e-2","1.00e+0","19.83","1.00e+0","1.00e+0","2.53e-3"
"UP_KW_LIGAND","Iron","3.94%","11","101","167","2635","9.79e-2","1.00e+0","1.72","9.63e-1","1.00e+0","5.18e-2"

