Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
5010_60_S60_L003_R1_001	5010_60_S60_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	56752778.0	0.0	157.0	51.0	20.39845069235511	157.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	warn	fail
5010_60_S60_L003_R2_001	5010_60_S60_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	56752778.0	0.0	157.0	50.0	24.010341670010334	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5010_61_S61_L003_R1_001	5010_61_S61_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	68385401.0	0.0	157.0	51.0	21.408763997317777	157.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	warn	warn
5010_61_S61_L003_R2_001	5010_61_S61_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	68385401.0	0.0	157.0	50.0	25.17895650889998	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5010_62_S62_L003_R1_001	5010_62_S62_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	86724829.0	0.0	157.0	52.0	18.26543172402959	157.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	warn	warn
5010_62_S62_L003_R2_001	5010_62_S62_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	86724829.0	0.0	157.0	51.0	22.1492670834805	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5010_63_S63_L003_R1_001	5010_63_S63_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	49051862.0	0.0	157.0	51.0	23.731439375787932	157.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	warn	fail
5010_63_S63_L003_R2_001	5010_63_S63_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	49051862.0	0.0	157.0	51.0	27.129184442697696	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5010_6_S6_L003_R1_001	5010_6_S6_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35392606.0	0.0	157.0	52.0	25.07463156349455	157.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	warn	warn
5010_6_S6_L003_R2_001	5010_6_S6_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35392606.0	0.0	157.0	51.0	29.37865331659868	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5010_7_S7_L003_R1_001	5010_7_S7_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36178982.0	0.0	157.0	53.0	22.77529693599169	157.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	warn	fail
5010_7_S7_L003_R2_001	5010_7_S7_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36178982.0	0.0	157.0	52.0	26.859996397217838	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5010_8_S8_L003_R1_001	5010_8_S8_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47256543.0	0.0	157.0	52.0	25.451905886992897	157.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	warn	fail
5010_8_S8_L003_R2_001	5010_8_S8_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47256543.0	0.0	157.0	51.0	29.171375487265472	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5010_9_S9_L003_R1_001	5010_9_S9_L003_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	54332594.0	0.0	157.0	51.0	24.15212740272282	157.0	pass	pass	pass	pass	warn	fail	pass	pass	fail	warn	warn
5010_9_S9_L003_R2_001	5010_9_S9_L003_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	54332594.0	0.0	157.0	50.0	28.543288546373212	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_10_S73_L004_R1_001	5329_10_S73_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	55320097.0	0.0	157.0	51.0	23.193944252546906	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	pass
5329_10_S73_L004_R2_001	5329_10_S73_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	55320097.0	0.0	157.0	50.0	26.290778850790225	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_11_S74_L004_R1_001	5329_11_S74_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	53822440.0	0.0	157.0	50.0	23.3867652486953	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	pass	warn
5329_11_S74_L004_R2_001	5329_11_S74_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	53822440.0	0.0	157.0	49.0	26.030789407684228	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_12_S75_L004_R1_001	5329_12_S75_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	49892106.0	0.0	157.0	52.0	22.627192181214912	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	pass
5329_12_S75_L004_R2_001	5329_12_S75_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	49892106.0	0.0	157.0	51.0	26.51036889659798	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	pass
5329_13_S76_L004_R1_001	5329_13_S76_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52069857.0	0.0	157.0	52.0	22.191041911849776	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_13_S76_L004_R2_001	5329_13_S76_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	52069857.0	0.0	157.0	51.0	26.49179751523733	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_14_S77_L004_R1_001	5329_14_S77_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	61992570.0	0.0	157.0	52.0	21.339177148505932	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_14_S77_L004_R2_001	5329_14_S77_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	61992570.0	0.0	157.0	51.0	25.0431579741739	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_15_S78_L004_R1_001	5329_15_S78_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50452782.0	0.0	157.0	51.0	22.993662481327835	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_15_S78_L004_R2_001	5329_15_S78_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50452782.0	0.0	157.0	50.0	27.322256485172513	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_16_S79_L004_R1_001	5329_16_S79_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50017032.0	0.0	157.0	51.0	22.84538482141087	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_16_S79_L004_R2_001	5329_16_S79_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50017032.0	0.0	157.0	50.0	27.101013785642316	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_17_S80_L004_R1_001	5329_17_S80_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	53533577.0	0.0	157.0	51.0	23.917558093234963	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_17_S80_L004_R2_001	5329_17_S80_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	53533577.0	0.0	157.0	51.0	28.101273522060282	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_18_S81_L004_R1_001	5329_18_S81_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	46666868.0	0.0	157.0	52.0	23.34613893223885	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_18_S81_L004_R2_001	5329_18_S81_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	46666868.0	0.0	157.0	51.0	27.723216478687924	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_19_S82_L004_R1_001	5329_19_S82_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41478472.0	0.0	157.0	52.0	22.194505562336964	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_19_S82_L004_R2_001	5329_19_S82_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41478472.0	0.0	157.0	51.0	26.80356501321755	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_1_S64_L004_R1_001	5329_1_S64_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45513072.0	0.0	157.0	52.0	21.419001352096842	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_1_S64_L004_R2_001	5329_1_S64_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45513072.0	0.0	157.0	51.0	25.76020381360608	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_20_S83_L004_R1_001	5329_20_S83_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42720788.0	0.0	157.0	52.0	24.57476391965946	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_20_S83_L004_R2_001	5329_20_S83_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42720788.0	0.0	157.0	51.0	28.75158064556242	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_21_S84_L004_R1_001	5329_21_S84_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43721813.0	0.0	157.0	51.0	25.7554624400888	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_21_S84_L004_R2_001	5329_21_S84_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43721813.0	0.0	157.0	51.0	30.17081442052013	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_22_S85_L004_R1_001	5329_22_S85_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42602403.0	0.0	157.0	51.0	24.37175561958137	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	fail
5329_22_S85_L004_R2_001	5329_22_S85_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42602403.0	0.0	157.0	50.0	28.454700999053888	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5329_23_S86_L004_R1_001	5329_23_S86_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42604003.0	0.0	157.0	52.0	24.02544727526713	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_23_S86_L004_R2_001	5329_23_S86_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42604003.0	0.0	157.0	51.0	28.24437496391105	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_24_S87_L004_R1_001	5329_24_S87_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48189313.0	0.0	157.0	51.0	24.231246541923447	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_24_S87_L004_R2_001	5329_24_S87_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48189313.0	0.0	157.0	51.0	28.889364319880844	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_25_S88_L004_R1_001	5329_25_S88_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	49150199.0	0.0	157.0	52.0	22.74600628997642	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_25_S88_L004_R2_001	5329_25_S88_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	49150199.0	0.0	157.0	50.0	27.221172010578965	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_26_S89_L004_R1_001	5329_26_S89_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48123789.0	0.0	157.0	51.0	25.597840882748574	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	pass
5329_26_S89_L004_R2_001	5329_26_S89_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48123789.0	0.0	157.0	50.0	30.18576746264695	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	pass
5329_27_S90_L004_R1_001	5329_27_S90_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47875009.0	0.0	157.0	52.0	23.15158127441758	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	pass
5329_27_S90_L004_R2_001	5329_27_S90_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47875009.0	0.0	157.0	51.0	28.224122517226576	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	pass
5329_28_S91_L004_R1_001	5329_28_S91_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41203485.0	0.0	157.0	52.0	23.835392316471246	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	pass
5329_28_S91_L004_R2_001	5329_28_S91_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41203485.0	0.0	157.0	51.0	28.18404715494355	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_29_S92_L004_R1_001	5329_29_S92_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43949052.0	0.0	157.0	51.0	23.647215379935215	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	pass
5329_29_S92_L004_R2_001	5329_29_S92_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43949052.0	0.0	157.0	50.0	28.380989983462328	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	pass
5329_2_S65_L004_R1_001	5329_2_S65_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45842491.0	0.0	157.0	52.0	24.423974386664483	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_2_S65_L004_R2_001	5329_2_S65_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45842491.0	0.0	157.0	51.0	28.6711649924836	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_30_S93_L004_R1_001	5329_30_S93_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	44461313.0	0.0	157.0	52.0	20.554748859350777	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_30_S93_L004_R2_001	5329_30_S93_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	44461313.0	0.0	157.0	50.0	24.44538739619584	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_31_S94_L004_R1_001	5329_31_S94_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47447645.0	0.0	157.0	52.0	23.742347226516955	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_31_S94_L004_R2_001	5329_31_S94_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47447645.0	0.0	157.0	52.0	28.27860747059452	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_32_S95_L004_R1_001	5329_32_S95_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48848952.0	0.0	157.0	51.0	24.053960447003423	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_32_S95_L004_R2_001	5329_32_S95_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48848952.0	0.0	157.0	50.0	27.52588641990078	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_33_S96_L004_R1_001	5329_33_S96_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47471859.0	0.0	157.0	51.0	21.067403613055806	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	pass
5329_33_S96_L004_R2_001	5329_33_S96_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47471859.0	0.0	157.0	50.0	25.36885561307887	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	pass
5329_34_S97_L004_R1_001	5329_34_S97_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45815825.0	0.0	157.0	51.0	21.82492110944673	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	pass
5329_34_S97_L004_R2_001	5329_34_S97_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45815825.0	0.0	157.0	50.0	26.14277994042481	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	pass
5329_35_S98_L004_R1_001	5329_35_S98_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48549277.0	0.0	157.0	51.0	22.416207173086416	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	pass
5329_35_S98_L004_R2_001	5329_35_S98_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48549277.0	0.0	157.0	50.0	26.559734778855127	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	pass
5329_36_S99_L004_R1_001	5329_36_S99_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42804421.0	0.0	157.0	51.0	20.621044445474972	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_36_S99_L004_R2_001	5329_36_S99_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42804421.0	0.0	157.0	50.0	22.257599538509588	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_37_S100_L004_R1_001	5329_37_S100_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41527879.0	0.0	157.0	51.0	24.487505703036554	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	pass
5329_37_S100_L004_R2_001	5329_37_S100_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41527879.0	0.0	157.0	50.0	29.428258218571113	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	pass
5329_38_S101_L004_R1_001	5329_38_S101_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45955875.0	0.0	157.0	51.0	24.117916081451114	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_38_S101_L004_R2_001	5329_38_S101_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45955875.0	0.0	157.0	50.0	28.004164466542957	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_39_S102_L004_R1_001	5329_39_S102_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47515092.0	0.0	157.0	52.0	22.366502719854356	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_39_S102_L004_R2_001	5329_39_S102_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47515092.0	0.0	157.0	51.0	26.618989350289052	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_3_S66_L004_R1_001	5329_3_S66_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47374289.0	0.0	157.0	52.0	23.587257021214093	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_3_S66_L004_R2_001	5329_3_S66_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47374289.0	0.0	157.0	51.0	27.969522854929863	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_40_S103_L004_R1_001	5329_40_S103_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	51240715.0	0.0	157.0	52.0	22.638335303308157	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	pass
5329_40_S103_L004_R2_001	5329_40_S103_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	51240715.0	0.0	157.0	51.0	27.154005491480927	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	pass
5329_41_S104_L004_R1_001	5329_41_S104_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47528487.0	0.0	157.0	52.0	23.690138918549465	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_41_S104_L004_R2_001	5329_41_S104_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47528487.0	0.0	157.0	51.0	27.608723375240636	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_42_S105_L004_R1_001	5329_42_S105_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	51676646.0	0.0	157.0	52.0	22.491045093012517	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	pass
5329_42_S105_L004_R2_001	5329_42_S105_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	51676646.0	0.0	157.0	51.0	26.6969450665609	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	pass
5329_43_S106_L004_R1_001	5329_43_S106_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41033101.0	0.0	157.0	51.0	24.81980468330414	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	pass
5329_43_S106_L004_R2_001	5329_43_S106_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	41033101.0	0.0	157.0	50.0	29.40389054936294	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	pass
5329_44_S107_L004_R1_001	5329_44_S107_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	80585362.0	0.0	157.0	51.0	18.80567876106682	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_44_S107_L004_R2_001	5329_44_S107_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	80585362.0	0.0	157.0	50.0	22.96951923857137	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_45_S108_L004_R1_001	5329_45_S108_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	949564.0	0.0	157.0	52.0	51.740925534622264	157.0	pass	pass	fail	pass	warn	fail	pass	pass	warn	warn	pass
5329_45_S108_L004_R2_001	5329_45_S108_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	949564.0	0.0	157.0	51.0	56.84539191019293	157.0	pass	pass	pass	pass	fail	fail	pass	pass	warn	warn	pass
5329_46_S109_L004_R1_001	5329_46_S109_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43221516.0	0.0	157.0	50.0	26.847775960158714	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	pass
5329_46_S109_L004_R2_001	5329_46_S109_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43221516.0	0.0	157.0	50.0	30.99626749203031	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	pass
5329_47_S110_L004_R1_001	5329_47_S110_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50561767.0	0.0	157.0	51.0	23.845307234263306	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_47_S110_L004_R2_001	5329_47_S110_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50561767.0	0.0	157.0	51.0	26.663777877874743	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_48_S111_L004_R1_001	5329_48_S111_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	44602692.0	0.0	157.0	52.0	23.88490381634928	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_48_S111_L004_R2_001	5329_48_S111_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	44602692.0	0.0	157.0	51.0	28.569284024531182	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_49_S112_L004_R1_001	5329_49_S112_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48711483.0	0.0	157.0	52.0	23.572146780177196	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_49_S112_L004_R2_001	5329_49_S112_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48711483.0	0.0	157.0	51.0	27.132705040321692	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5329_4_S67_L004_R1_001	5329_4_S67_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43212300.0	0.0	157.0	51.0	21.35974253727295	157.0	pass	pass	fail	pass	warn	warn	pass	pass	fail	warn	pass
5329_4_S67_L004_R2_001	5329_4_S67_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	43212300.0	0.0	157.0	50.0	25.342987541599697	157.0	pass	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
5329_50_S113_L004_R1_001	5329_50_S113_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	51000814.0	0.0	157.0	51.0	22.44521273659376	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	fail
5329_50_S113_L004_R2_001	5329_50_S113_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	51000814.0	0.0	157.0	51.0	26.263661284278843	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5329_51_S114_L004_R1_001	5329_51_S114_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	54818185.0	0.0	157.0	51.0	21.524665759935004	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_51_S114_L004_R2_001	5329_51_S114_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	54818185.0	0.0	157.0	50.0	24.756392659991505	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5329_52_S115_L004_R1_001	5329_52_S115_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48223690.0	0.0	157.0	51.0	24.739399792829055	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	fail
5329_52_S115_L004_R2_001	5329_52_S115_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48223690.0	0.0	157.0	50.0	27.859338257938106	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5329_53_S116_L004_R1_001	5329_53_S116_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	68721507.0	0.0	157.0	52.0	20.996920186441823	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
